URL,U ID,Public,Derived View,Parent UID,Domain,Type,Name,Description,Visits,Creation Date,Last Update Date (data),Category,Keywords,Downloads,Owner,Contact Email,License,Publication Stage,Published Version Name,Published Version UID,data_provided_by,Additional Attribution Statement,Author Name,Licence URL,routing_approval,api_endpoint,ODI Certificate,Publication Date,Documentation,Additional Licence Information,Update Frequency,Re-user Guidelines,source_link,owner_uid,provenance
https://data.bathhacked.org/d/dv9h-k5bp,dv9h-k5bp,false,false,,data.bathhacked.org,dataset,Freshford Additional Gas Data,Freshford school additional gas data,5,06/25/2017 05:24:00 PM +0000,06/25/2017 05:24:00 PM +0000,Environment,,0,Energy Sparks Project Manager,,UK Open Government Licence v3,unpublished,,,EnergySparks,,,,,https://data.bathhacked.org/resource/dv9h-k5bp.json,,,,,Daily,,,b9wx-ue7d,official
https://data.bathhacked.org/d/ahgw-kjb5,ahgw-kjb5,true,false,,data.bathhacked.org,href,River Levels,Environment Agency River Levels API which provides real-time access to river levels at stations throughout the UK.,79,07/15/2015 06:37:00 PM +0000,07/15/2015 06:39:00 PM +0000,Environment,"environment,river,flood,geography",12,Keiron,kjpizzey@gmail.com,UK Open Government Licence v3,published,,,Environment Agency,,,,,https://data.bathhacked.org/resource/ahgw-kjb5.json,,,"Data is collected every 15 minutes. During ""normal"" river levels the data is published to the API once per day. During periods of high river level, which may lead to flooding, the data is updated on a more frequent basis to enable people to accurately keep track of possibly dangerous river levels.",,Other,,http://environment.data.gov.uk/flood-monitoring/doc/reference,hhaa-q83b,official
https://data.bathhacked.org/d/fbtz-2vsc,fbtz-2vsc,true,false,,data.bathhacked.org,dataset,Applications,,76,06/27/2014 01:34:00 PM +0000,06/27/2014 01:36:00 PM +0000,,,61,Rose Mortada,,,published,,,,,,,,https://data.bathhacked.org/resource/fbtz-2vsc.json,,,,,,,,svc8-ezi9,community
https://data.bathhacked.org/d/qak2-4ttp,qak2-4ttp,true,false,,data.bathhacked.org,dataset,BANES Subset  Of Annual Survey Of Visits To Visitor Attractions,"Each year, VisitEngland invites all English visitor attractions to take part in an annual survey, recording visitor numbers alongside other key information such as entrance fees and visitor profiles.

The results from this survey are reported each year in late Summer, providing an overview of the visitor attraction sector.",76,11/06/2014 05:24:00 PM +0000,11/06/2014 05:24:00 PM +0000,Economy,tourism,75,Mark Owen,,,published,,,Visit England,,,http://opendatacommons.org/licenses/by/,,https://data.bathhacked.org/resource/qak2-4ttp.json,,,,Creative Common Attribution (CC-BY),Annual,Published under fair use,http://www.visitengland.org/insight-statistics/major-tourism-surveys/attractions/Annual_Survey/index.aspx,kii3-un88,official
https://data.bathhacked.org/d/bfvf-q69j,bfvf-q69j,true,false,,data.bathhacked.org,dataset,homepage_featured_datasets,Template Dataset: homepage_featured_datasets,57,10/16/2014 08:16:00 PM +0000,10/21/2016 10:52:00 AM +0000,,,54,Dylan Bussone,,,published,,,,,,,,https://data.bathhacked.org/resource/bfvf-q69j.json,,,,,,,,5zgu-cep7,official
https://data.bathhacked.org/d/iuc3-3p5g,iuc3-3p5g,true,false,,data.bathhacked.org,href,Bath City Limits,Boundaries for Bath City. Not to be confused with Nutbush City.,53,10/15/2014 09:03:00 PM +0000,10/16/2014 08:08:00 AM +0000,Government and Society,geography,14,Richard Speigal,research@bathnes.gov.uk,,published,,,Bath & North East Somerset Council,,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/iuc3-3p5g.json,,,,Ordnance Survey Open Data Licence,On change,,,3h94-3tka,official
https://data.bathhacked.org/d/i72e-7f4u,i72e-7f4u,true,false,,data.bathhacked.org,file,Ordnance Survey Opendata Licence,"Ordnance Survey Open Data licence, governing access and use of OS OpenData made available at https://www.ordnancesurvey.co.uk/opendatadownload/products.html and at http://data.ordnancesurvey.co.uk/ by The Secretary of State for Business, Innovation and Skills acting through Ordnance Survey (the ‘Licensor’ and ‘Information Provider’) under a delegation of authority.",61,06/28/2014 03:15:00 PM +0000,06/28/2014 03:18:00 PM +0000,,"ordnance survey,os,licence",62,Rose Mortada,,,published,,,Ordnance Survey,,Ordnance Survey,,,https://data.bathhacked.org/resource/i72e-7f4u.json,,July 2013,,,,,https://www.ordnancesurvey.co.uk/opendatadownload/products.html,svc8-ezi9,community
https://data.bathhacked.org/d/jh3n-88mt,jh3n-88mt,true,false,,data.bathhacked.org,dataset,Bath Cartoons,Artist Perry Harris draws cartoons featuring different locations in and around Bath. This dataset has a list of all of his cartoons along with their their location. This data is published with the permission of Perry.,120,06/26/2016 01:13:00 PM +0000,06/26/2016 01:13:00 PM +0000,Heritage,"uhperry,image",60,Leigh Dodds,,Creative Commons Attribution 4.0 International,published,,,Perry Harris,,,http://creativecommons.org/licenses/by/4.0/,,https://data.bathhacked.org/resource/jh3n-88mt.json,,,,Creative Common Attribution (CC-BY),On change,,https://uk.pinterest.com/uhperry/bath-cartoons/,22aw-9kr4,official
https://data.bathhacked.org/d/qffx-cdxb,qffx-cdxb,true,false,,data.bathhacked.org,gis map,B&NES Proposed Public Rights of Way,This information has not been fully checked for accuracy. The data does not constitute a legal record of public rights of way or common land and must not therefore be relied upon as such.  If you have any queries please contact Bath and North East Somerset Council’s Public Rights of way Team on 01225 477532,109,06/28/2014 04:22:00 PM +0000,08/22/2016 08:19:00 PM +0000,Transport,geography,17,Leigh Dodds,,,published,,,Bath and North East Somerset Council,Contains Ordnance Survey data © Crown copyright and database right 2014,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/qffx-cdxb.json,,,,Ordnance Survey Open Data Licence,On change,,,22aw-9kr4,official
https://data.bathhacked.org/d/367g-d6ed,367g-d6ed,true,false,,data.bathhacked.org,dataset,homepage_wallpaper,Template Dataset: homepage_wallpaper,57,10/16/2014 08:17:00 PM +0000,10/21/2016 10:25:00 AM +0000,,,62,Dylan Bussone,,,published,,,,,,,,https://data.bathhacked.org/resource/367g-d6ed.json,,,,,,,,5zgu-cep7,official
https://data.bathhacked.org/d/az3q-cff6,az3q-cff6,true,false,,data.bathhacked.org,href,Parishes,BANES parish boundaries file,48,10/15/2014 09:10:00 PM +0000,10/15/2014 09:11:00 PM +0000,Government and Society,geography,14,Richard Speigal,research@bathnes.gov.uk,,published,,,Bath & North East Somerset Council,,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/az3q-cff6.json,,,,Ordnance Survey Open Data Licence,On change,,,3h94-3tka,official
https://data.bathhacked.org/d/i9gd-9wva,i9gd-9wva,true,true,nrff-vhud,data.bathhacked.org,map view,EP-Map Filter,,90,01/24/2016 07:18:00 PM +0000,07/13/2019 08:12:00 PM +0000,,,72,Jon Poole,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/i9gd-9wva.json,,,,,,,http://www.bathnes.gov.uk,gsz7-kffz,official
https://data.bathhacked.org/d/vn6x-v89e,vn6x-v89e,true,false,,data.bathhacked.org,dataset,INSPIRE Lead Local Flood Authority (LLFA) Register of Assets (Line Data),Lead Local Flood Authority (LLFA) Register of assets associated with flood risk (Line Data) : to be used in conjunction with LLFA point and LLFA polygon datasets.,53,02/03/2016 10:34:00 PM +0000,02/03/2016 10:34:00 PM +0000,Environment,,59,Dave,,,published,,,Bath and North East Somerset Council,http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html,,,,https://data.bathhacked.org/resource/vn6x-v89e.json,,,,,Daily,Licensed under “Public Sector End User Licence - INSPIRE http://www.ordnancesurvey.co.uk/business-and-government/public-sector/mapping-agreements/inspire-licence.html”. ,https://data.gov.uk/dataset/lead-local-flood-authority-llfa-register-of-assets-line-data,78hi-gya6,official
https://data.bathhacked.org/d/gxsd-fsed,gxsd-fsed,false,true,dyx9-ytmt,data.bathhacked.org,chart,Air Quality 26 - 27 June,,19,07/03/2014 10:11:00 AM +0000,07/03/2014 09:48:00 AM +0000,Environment,air quality,1,Rose Mortada,,,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/gxsd-fsed.json,,Published every 15 minutes,,Open Government Licence,Real time,,,svc8-ezi9,community
https://data.bathhacked.org/d/6dxh-783w,6dxh-783w,true,false,,data.bathhacked.org,gis map,B&NES Mobile Library Stops,Location of all mobile library stops in the B&NES area. Bath and North East Somerset mobile libraries run a fortnightly timetable and for some areas such as Combe Down we visit once a week,98,06/28/2014 03:02:00 PM +0000,08/22/2016 08:19:00 PM +0000,Government and Society,"libraries,poi",17,Leigh Dodds,,,published,,,Bath and North East Somerset Council,"Contains information released by permission of Bath and North East Somerset Council, licensed under the Open Government Licence v2.0",,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/6dxh-783w.json,,,,UK Open Government Licence V2.0,On change,,http://www.bathnes.gov.uk/services/libraries-and-archives/access-all/mobile-libraries,22aw-9kr4,official
https://data.bathhacked.org/d/atd9-wfwf,atd9-wfwf,true,false,,data.bathhacked.org,dataset,BANES Subset Of English Heritage Parks & Gardens Points,"List of parks & gardens found in BANES. Includes name, listing date, area & location",50,10/12/2014 01:30:00 PM +0000,10/12/2014 01:30:00 PM +0000,Heritage,"heritage,locations,points,geography",72,Mark Owen,,,published,,,English Heritage,© English Heritage [year]. Contains Ordnance Survey data © Crown copyright and database right [year] The English Heritage GIS Data contained in this material was obtained on [date].  The most publicly available up to date English Heritage GIS Data can be obtained from http://www.english-heritage.org.uk.,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/atd9-wfwf.json,,,,Ordnance Survey Open Data Licence,On change,See attached terms of use license,http://www.english-heritage.org.uk/professional/protection/process/spatial-data/,kii3-un88,official
https://data.bathhacked.org/d/cmwj-9qh3,cmwj-9qh3,true,true,nrff-vhud,data.bathhacked.org,chart,Environmental Service Requests By Month,,46,01/24/2016 06:08:00 PM +0000,07/13/2019 08:12:00 PM +0000,,,64,Mark Owen,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/cmwj-9qh3.json,,,,,,,http://www.bathnes.gov.uk,kii3-un88,official
https://data.bathhacked.org/d/5sij-m97y,5sij-m97y,true,true,nrff-vhud,data.bathhacked.org,chart,Environmental Protection Service Requests By Type,,38,01/24/2016 06:10:00 PM +0000,07/13/2019 08:12:00 PM +0000,,,74,Mark Owen,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/5sij-m97y.json,,,,,,,http://www.bathnes.gov.uk,kii3-un88,official
https://data.bathhacked.org/d/79e6-3mj5,79e6-3mj5,true,false,,data.bathhacked.org,dataset,BANES Charitable Collections House to House Licences,"To carry out charity collections going from door to door, shop to shop, or pub to pub you need permission from the local authority.  A permit allows a collection for money or goods, including clothing.  Some national charities gain exemption from the Cabinet Office, and do not need a House to House Collection Permit.",50,10/19/2014 10:06:00 PM +0000,10/19/2014 10:06:00 PM +0000,Government and Society,"charity collections,licensing",69,Dave,,,published,,,Bath & North East Somerset Council,Contains public sector information licensed under the Open Government Licence v2.0.,,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/79e6-3mj5.json,,,,UK Open Government Licence V2.0,Daily,,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?pageno=1&pagerecs=10&maxrecords=100&template=LicensingResults.tmplt&requestType=parseTemplate&usesearch=true&order=RECPTD%3ADESCENDING&LICNTYPE%3ASRCH=CHARHO&LICASETYPE%3ASRCH=&LISTAT%3ASRCH=&WARD%3ASRCH=&RECPTD%3AFROM%3ADATE=&ISSUED%3AFROM%3ADATE=&q%3ALIKE=&backurl=http%3A%2F%2Fisharemaps.bathnes.gov.uk%2Fprojects%2Fbathnes%2Flicensing%2Fdefault.aspx%3Frequesttype%3Dparsetemplate%26template%3DLicensingSearchAdvanced.tmplt,78hi-gya6,official
https://data.bathhacked.org/d/m9te-m2bm,m9te-m2bm,false,false,,data.bathhacked.org,dataset,Home Page Stories,,36,06/27/2014 12:54:00 PM +0000,08/07/2014 11:59:00 AM +0000,,,2,Rose Mortada,,,published,,,,,,,,https://data.bathhacked.org/resource/m9te-m2bm.json,,,,,,,,svc8-ezi9,community
https://data.bathhacked.org/d/fxam-kyc9,fxam-kyc9,true,false,,data.bathhacked.org,gis map,B&NES Libraries,Location of public libraries across Bath and North East Somerset,94,06/28/2014 03:04:00 PM +0000,08/22/2016 08:17:00 PM +0000,Government and Society,"libraries,poi",18,Leigh Dodds,,,published,,,Bath and North East Somerset Council,"Contains information released by permission of Bath and North East Somerset Council, licensed under the Open Government Licence v2.0",,http://www.nationalarchives.gov.uk/doc/open-government-licence/version/2/,,https://data.bathhacked.org/resource/fxam-kyc9.json,,,,UK Open Government Licence V2.0,On change,,http://www.bathnes.gov.uk/services/libraries-and-archives/library-locations-opening-times-and-information,22aw-9kr4,official
https://data.bathhacked.org/d/evy5-r344,evy5-r344,true,true,nrff-vhud,data.bathhacked.org,chart,Environmental Protection Service Requests By Status,,39,01/24/2016 06:24:00 PM +0000,07/13/2019 08:12:00 PM +0000,,,82,Mark Owen,,UK Open Government Licence v3,published,,,Bath and North East Somerset Council,,,,,https://data.bathhacked.org/resource/evy5-r344.json,,,,,,,http://www.bathnes.gov.uk,kii3-un88,official
https://data.bathhacked.org/d/uvv3-u5hd,uvv3-u5hd,true,false,,data.bathhacked.org,gis map,Lead Flood Authority Line Data,"Lead Local Flood Authorities were formed by the Flood and Water Management Act 2010 with the purpose of leading on the management of local flood risk. Local flood risk includes flooding from surface water, groundwater and ordinary watercourses.",117,06/28/2014 03:41:00 PM +0000,08/22/2016 08:19:00 PM +0000,Environment,,18,Leigh Dodds,,,published,,,Bath and North East Somerset,Contains Ordnance Survey data © Crown copyright and database right 2014,,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf,,https://data.bathhacked.org/resource/uvv3-u5hd.json,,,,Ordnance Survey Open Data Licence,On change,,http://www.bathnes.gov.uk/services/environment/land-drainage,22aw-9kr4,official
https://data.bathhacked.org/d/hqdv-qekq,hqdv-qekq,true,false,,data.bathhacked.org,href,Bath Point Cloud Sample,A sample of the Environment Agency point cloud data due for release at the end of February 2016. The sample covers an area starting in the city of Bath and stretching west along the valley towards Keynsham.,76,02/12/2016 12:37:00 PM +0000,02/12/2016 12:37:00 PM +0000,Environment,lidar,2,Leigh Dodds,,UK Open Government Licence v3,published,,,Environment Agency,Contains Environment Agency information © Environment Agency and database right,,,,https://data.bathhacked.org/resource/hqdv-qekq.json,,,,,Never,,http://www.geostore.com/environment-agency/,22aw-9kr4,official
