PRACTICE_CODE,CCG,CCG Name,Residential LA,ORG_NAME,LSOA_CODE,Male Patients,Female Patients,All Patients
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014409,51,68,119
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014410,57,65,122
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014411,124,106,230
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014412,90,92,182
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014413,87,226,313
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014414,65,72,137
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014415,79,67,146
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014416,43,55,98
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014417,61,59,120
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014427,43,36,79
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014428,25,26,51
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014429,34,39,73
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014430,24,44,68
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014431,40,25,65
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014432,32,30,62
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014433,38,37,75
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014434,43,46,89
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014435,14,13,27
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014436,30,18,48
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014437,50,54,104
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014438,29,35,64
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014442,0,1,1
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014443,3,5,8
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014445,0,2,2
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014448,1,0,1
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014452,2,0,2
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014453,1,0,1
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014454,0,1,1
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014455,29,30,59
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014456,23,19,42
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014457,34,23,57
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014458,44,30,74
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014461,26,18,44
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014462,20,16,36
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014463,28,21,49
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014464,33,14,47
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014465,67,56,123
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014466,101,94,195
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014467,195,175,370
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014468,364,399,763
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014470,3,1,4
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014471,1,0,1
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014473,22,20,42
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014474,20,14,34
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014475,44,59,103
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014476,31,29,60
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014477,47,44,91
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014478,27,25,52
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014479,47,52,99
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014480,21,21,42
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014481,53,54,107
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014482,116,117,233
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014483,103,82,185
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01014484,31,24,55
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01033078,24,18,42
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01033079,2,2,4
L81068,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,THE PULTENEY PRACTICE,E01033080,131,81,212
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014370,19,9,28
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014371,3,2,5
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014372,12,1,13
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014373,3,2,5
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014374,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014375,1,3,4
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014379,59,49,108
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014380,4,4,8
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014381,4,2,6
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014387,19,14,33
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014388,3,2,5
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014389,15,13,28
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014390,67,75,142
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014391,4,4,8
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014392,25,19,44
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014393,2,1,3
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014398,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014399,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014400,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014401,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014404,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014405,12,8,20
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014407,15,19,34
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014409,2,6,8
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014410,7,3,10
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014411,3,3,6
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014412,2,1,3
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014413,2,0,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014414,14,5,19
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014415,5,3,8
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014416,31,17,48
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014417,23,16,39
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014425,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014427,17,17,34
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014428,6,7,13
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014429,28,31,59
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014430,10,13,23
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014431,36,39,75
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014432,32,31,63
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014433,28,36,64
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014434,75,53,128
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014435,4,9,13
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014436,9,5,14
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014437,47,36,83
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014438,85,81,166
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014439,1,1,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014442,8,7,15
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014443,5,2,7
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014444,6,4,10
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014445,7,5,12
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014450,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014451,1,1,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014452,3,0,3
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014453,4,8,12
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014454,1,1,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014455,222,210,432
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014456,147,155,302
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014457,131,129,260
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014458,458,454,912
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014459,2,3,5
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014460,2,0,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014461,270,287,557
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014462,398,488,886
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014463,487,504,991
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014464,357,379,736
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014465,3,1,4
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014466,4,10,14
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014467,6,5,11
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014468,2,0,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014469,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014470,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014472,1,0,1
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014473,33,27,60
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014474,142,136,278
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014475,49,44,93
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014476,39,29,68
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014477,12,15,27
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014478,35,42,77
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014479,6,7,13
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014480,19,17,36
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014481,12,8,20
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014482,1,1,2
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014483,3,2,5
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01014484,8,8,16
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01033078,2,3,5
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01033079,7,3,10
L81069,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,ST.MICHAEL'S SURGERY,E01033080,5,4,9
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014370,14,9,23
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014371,7,4,11
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014372,16,14,30
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014374,0,1,1
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014375,132,140,272
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014377,1,2,3
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014379,38,38,76
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014380,6,8,14
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014381,6,9,15
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014387,10,7,17
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014388,3,3,6
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014389,4,1,5
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014390,6,11,17
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014391,6,8,14
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014392,65,69,134
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014405,337,363,700
L81070,11E,NHS Bath and North East Somerset CCG,Bath and North East Somerset,NEWBRIDGE SURGERY,E01014407,9,5,14
