Ref,Kind,Type,Status,ReceivedDate,ClosedDate,ReceivedHow,ReceivedWhere,Location,Latitude,Longitude,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
b36da9f1f0fabe926e8a3d980d2803c8,General Request,Accumulations (including refuse & litter,Closed,13/07/2016 09:56:00 AM,12/08/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.380131731767115, -2.394039631715967)",51.380131731767115,-2.394039631715967,28,92,482,11,1
b3a78c16714885316b7f9c8217bcd06d,Noise Request,Noise complaint,Closed,16/01/2015 06:34:00 PM,16/02/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.379144736251526, -2.389923461795574)",51.379144736251526,-2.389923461795574,32,102,525,13,1
b3a912ce5743f041a465554d6edd6af1,Noise Request,Noise complaint,Closed,19/02/2018 09:38:00 AM,08/05/2018 12:00:00 AM,Emergency/Out of Hours,In office,"(51.41539409174638, -2.5040550092191003)",51.415394091746379,-2.5040550092191,24,50,162,1,1
b3aa710059fd8476d06bda326aeaecba,Noise Request,Noise complaint,Closed,09/05/2016 06:12:00 AM,20/06/2016 12:00:00 AM,Telephone,Out of hours service,"(51.39191436226834, -2.355224161510639)",51.391914362268338,-2.355224161510639,36,94,493,6,1
b3c51db7830b6b7eba13c82911cbfe5e,Noise Request,Noise complaint,Closed,17/08/2015 04:46:00 PM,17/08/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.3809123159057, -2.3589196568389235)",51.380912315905697,-2.358919656838924,35,20,12,7,1
b3ca43659140cfaeb35f6cc96abfac59,General Request,Odour/Fumes,Closed,05/02/2018 11:53:00 AM,12/02/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.40750174957809, -2.5492801427201885)",51.407501749578088,-2.549280142720188,7,75,403,20,1
b40abf9a8386953c95139ad90045f1e8,General Request,Accumulations (including refuse & litter,Closed,23/01/2018 08:43:00 AM,13/02/2018 12:00:00 AM,Telephone,In office,"(51.37863832228212, -2.3929107886416117)",51.378638322282121,-2.392910788641612,28,89,469,11,1
b4139d4425d933a79a22929be26960e3,Noise Request,Noise complaint,Closed,07/08/2018 03:02:00 PM,21/08/2018 12:00:00 AM,Telephone,In office,"(51.389145608736, -2.3760908850252127)",51.389145608736001,-2.376090885025213,21,1,238,7,1
b420d33f40a6b5c0dc0e26be1a380515,Noise Request,Noise complaint,Closed,16/02/2017 01:02:00 PM,16/02/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
b458f7baefd64d04190c49281d2bbc60,General Request,Bonfires,Closed,21/07/2015 04:22:00 PM,17/08/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.28046266794597, -2.4665018572351185)",51.280462667945969,-2.466501857235118,26,98,516,26,1
b46de5bbe0f30f69b39efc1c2d8e87c7,General Request,Nuisance (excluding noise & pollution),Closed,16/01/2017 08:49:00 AM,14/03/2017 12:00:00 AM,Telephone,,"(51.31240418489356, -2.4281104775951126)",51.312404184893559,-2.428110477595113,15,73,385,22,1
b47f7145fcdd49dcdad1893a0abd98e8,Noise Request,Noise complaint,Closed,04/04/2016 10:51:00 AM,26/04/2016 12:00:00 AM,Emergency/Out of Hours,In office,"(51.37672033717872, -2.4079323654417277)",51.376720337178718,-2.407932365441728,28,90,471,11,1
b482bbfee8b0bcd23b4f19f80007016f,Noise Request,,Closed,08/06/2016 02:25:00 PM,28/06/2016 12:00:00 AM,Online submission,Normal Office Hours,"(51.29060975976096, -2.4924509044774648)",51.290609759760962,-2.492450904477465,11,10,281,25,1
b48dc67669015b2f1816de545418669f,General Request,Accumulations (including refuse & litter,Closed,02/11/2017 10:00:00 AM,24/01/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.37701814910741, -2.403971811423594)",51.377018149107407,-2.403971811423594,28,92,467,11,1
b50a34fb9fc4c53b67b4ab2170f9bf45,Noise Request,Noise complaint,Closed,15/10/2019 03:51:00 PM,07/11/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.37701814910741, -2.403971811423594)",51.377018149107407,-2.403971811423594,28,92,467,11,1
b525f3daac0e686a6530080fd5f48edb,General Request,Rat Complaint,Closed,06/12/2018 01:40:00 PM,11/12/2018 12:00:00 AM,Telephone,,"(51.30278664455767, -2.497726005189051)",51.302786644557671,-2.497726005189051,13,67,369,23,1
b5346c12a960dc46f5986141a4cca7c0,General Request,Odour/Fumes,Closed,02/11/2016 10:40:00 AM,13/12/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.37759649455364, -2.3480500075251)",51.377596494553643,-2.3480500075251,22,30,76,12,1
b5466a8a9edfd128b529563f3db28dad,General Request,Bonfires,Closed,15/03/2016 08:59:00 AM,06/04/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.42324419011965, -2.5103726823186507)",51.423244190119647,-2.510372682318651,24,49,171,1,1
b54ac9cf7021d4f37314c5ad66b713a6,General Request,Bonfires,Closed,10/01/2019 01:11:00 PM,31/01/2019 12:00:00 AM,Telephone,In office,"(51.41234356816651, -2.48765001200279)",51.412343568166513,-2.48765001200279,16,47,154,3,1
b54f2d660ea8d6a44ae8b55d72fb7a6a,Noise Request,Noise complaint,Closed,17/08/2017 11:07:00 AM,02/10/2017 12:00:00 AM,Telephone,In office,"(51.33559617796168, -2.5941079774445144)",51.335596177961683,-2.594107977444514,4,33,90,21,1
b5524e1af31483d05155b17043f791a3,Noise Request,Noise complaint,Closed,04/08/2016 07:59:00 AM,25/08/2016 12:00:00 AM,Neighbour,In office,"(51.38393166092877, -2.361519168269611)",51.383931660928774,-2.361519168269611,35,20,11,7,1
b555ba02b4dd1c4cfb10ac63b356db0a,Noise Request,Noise complaint,Closed,03/11/2015 10:10:00 AM,30/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.30124322791399, -2.499633651605907)",51.301243227913993,-2.499633651605907,13,67,373,23,1
b55ec899b08795efa1da8fa128b84eb6,Noise Request,Noise complaint,Closed,23/10/2015 02:34:00 PM,06/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.3809123159057, -2.3589196568389235)",51.380912315905697,-2.358919656838924,35,20,12,7,1
b5642a8989164884700319f14de6d8f0,General Request,Bonfires,Closed,21/06/2017 08:05:00 AM,14/07/2017 12:00:00 AM,Electronic Mail,,"(51.28616777563827, -2.4651166966317546)",51.286167775638269,-2.465116696631755,26,97,511,26,1
b572ea40f80ff4976449a0dc3c529322,Noise Request,Noise complaint,Closed,28/05/2019 08:04:00 AM,12/06/2019 12:00:00 AM,Emergency/Out of Hours,Normal Office Hours,"(51.38334585839931, -2.3917610221915058)",51.383345858399309,-2.391761022191506,29,15,308,8,1
b595ac40c45da997412482d001ddd6b6,General Request,Odour/Fumes,Closed,08/11/2016 01:34:00 PM,01/12/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38807446283818, -2.352139844858234)",51.388074462838183,-2.352139844858234,36,96,499,6,1
b59ade7e96527315f33b2c6178c260de,General Request,Accumulations (including refuse & litter,Closed,23/08/2016 08:50:00 AM,21/09/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.2844168471802, -2.4833489036136958)",51.284416847180204,-2.483348903613696,25,13,305,27,1
b5a343ab062564829b432e50413bdcbc,Noise Request,Noise complaint,Closed,13/07/2016 03:54:00 PM,18/07/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.38160534806808, -2.359924947520405)",51.381605348068078,-2.359924947520405,35,20,10,7,1
b5ac75b52acfbec0bb1d179abd48f476,Noise Request,Noise complaint,Closed,07/08/2017 12:34:00 PM,17/08/2017 12:00:00 AM,Emergency/Out of Hours,Out of hours service,"(51.35715415420104, -2.3681518485429622)",51.357154154201041,-2.368151848542962,18,4,263,17,1
b5b025bc884863d0422bf23fe8b4adfa,Noise Request,Noise complaint,Closed,14/09/2015 12:48:00 PM,07/10/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.38789937705365, -2.399451555194714)",51.38789937705365,-2.399451555194714,29,17,317,8,1
b5b1464529ea508a77e70488ceb472eb,Noise Request,Noise complaint,Closed,02/10/2015 02:53:00 PM,14/10/2015 12:00:00 AM,Electronic Mail,In office,"(51.29360826774493, -2.4994649327138636)",51.293608267744929,-2.499464932713864,13,67,373,23,1
b5c25a50d51d34581895b7716c1c95da,Noise Request,Noise complaint,Closed,16/05/2018 01:50:00 PM,23/05/2018 12:00:00 AM,,,"(51.378884823836486, -2.357056647637987)",51.378884823836486,-2.357056647637987,35,21,13,7,1
b5dd72ea28924041b7814c2c6c49bdf9,Noise Request,Noise complaint,Closed,22/05/2017 01:19:00 PM,23/05/2017 12:00:00 AM,Council Connect,,"(51.4159175075762, -2.4986122430918223)",51.415917507576196,-2.498612243091822,24,49,158,1,1
b5f112d9b5e3b7f5b902dafae4d7bc42,Noise Request,Noise complaint,Closed,23/04/2015 03:55:00 PM,13/07/2015 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.38168579760731, -2.3816987288415508)",51.381685797607311,-2.381698728841551,32,103,578,13,1
b6066bdc8ba41d8be59117f9cea1930e,Noise Request,Noise complaint,Closed,26/09/2015 07:06:00 AM,07/10/2015 12:00:00 AM,Electronic Mail,In office,"(51.38249980802218, -2.356451835652611)",51.382499808022182,-2.356451835652611,35,21,3,7,1
b61bc8b8873021a73028d697222fe4cf,Noise Request,Noise complaint,Closed,09/12/2015 02:19:00 PM,10/12/2015 12:00:00 AM,Telephone,In office,"(51.38258091621928, -2.3606878966459957)",51.382580916219283,-2.360687896645996,35,20,11,7,1
b61ecf39b4541900c369ccea4456fbbc,General Request,Accumulations (including refuse & litter,Closed,16/08/2016 03:39:00 PM,14/12/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.3787036658183, -2.388243310924059)",51.3787036658183,-2.388243310924059,32,102,529,13,1
3285c73ad9f4f5ccdb9519559f4e8097,General Request,Rat Complaint,Closed,08/05/2018 11:42:00 AM,08/06/2018 12:00:00 AM,Telephone,In office,"(51.28392605890159, -2.4907882409384094)",51.283926058901592,-2.490788240938409,25,13,302,27,1
b627c6e68e161ba513998c80ad0a3280,Noise Request,Noise complaint,Closed,11/09/2016 11:15:00 PM,04/10/2016 12:00:00 AM,Telephone,Out of hours service,"(51.39191436226834, -2.355224161510639)",51.391914362268338,-2.355224161510639,36,94,493,6,1
b62a631adf0d8af955516328c877cccc,Noise Request,Noise complaint,Closed,22/08/2015 08:26:00 AM,14/09/2015 12:00:00 AM,Electronic Mail,In office,"(51.36176911441778, -2.387005738981101)",51.361769114417783,-2.387005738981101,30,62,582,19,1
b636f5e3c7f633b696ff4de97489259d,General Request,Drainage Complaint,Closed,20/04/2015 04:08:00 PM,05/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.34932214024914, -2.530393111353244)",51.349322140249143,-2.530393111353244,5,34,94,20,1
b64c23c4548f6cd91fde7097a2c6f1ff,General Request,Rat Complaint,Closed,01/06/2016 02:15:00 PM,13/07/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.28392605890159, -2.4907882409384094)",51.283926058901592,-2.490788240938409,25,13,302,27,1
b653753df504a6ddb0b4e261eb97c324,Noise Request,,Closed,18/04/2016 11:27:00 AM,20/06/2016 12:00:00 AM,,In office,"(51.38642725343217, -2.383833476664333)",51.386427253432167,-2.383833476664333,34,54,202,9,1
b659907073bf8ec8383f7ae91930b821,Noise Request,Noise complaint,Closed,30/03/2015 02:37:00 PM,16/06/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.37042616251628, -2.3923090510740193)",51.370426162516281,-2.392309051074019,27,83,440,15,1
b66cd7edcbd9670bd60d8cdaf1a2da7d,Noise Request,Noise complaint,Closed,22/06/2016 02:58:00 PM,23/06/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.37819898403858, -2.3597424267072022)",51.378198984038583,-2.359742426707202,35,21,13,7,1
b682e7584b092fd77fef0f2b0eb72589,General Request,Nuisance (excluding noise & pollution),Closed,25/07/2019 11:21:00 AM,06/08/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.32158673420087, -2.532149642193948)",51.321586734200871,-2.532149642193948,5,34,97,20,1
b6ced8b5ed8def6c28cf2bb294c2ecec,Noise Request,Noise complaint,Closed,06/08/2015 01:57:00 PM,02/09/2015 12:00:00 AM,Personal Visit,In office,"(51.38632079398962, -2.3621341631056336)",51.386320793989618,-2.362134163105634,35,22,25,7,1
b6e5ba9512d5993c7c4286a6c0921f24,Noise Request,Noise complaint,Closed,05/09/2017 08:01:00 AM,02/10/2017 12:00:00 AM,Electronic Mail,Out of hours service,"(51.38632079398962, -2.3621341631056336)",51.386320793989618,-2.362134163105634,35,22,25,7,1
b6e7bd8388a9c6348c9cc3b4c39166ea,General Request,Odour/Fumes,Closed,07/03/2018 01:25:00 PM,07/03/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.4143552361457, -2.503482531803436)",51.414355236145703,-2.503482531803436,24,49,164,1,1
b6fed8fe16d3486844f1cb5b22db0c6c,General Request,Rat Complaint,Closed,21/11/2016 02:51:00 PM,21/11/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.41625748918174, -2.49366087689818)",51.416257489181739,-2.49366087689818,16,45,152,3,1
b70f335881dabbd13fa12df8f7a96ffe,General Request,Bonfires,Closed,01/12/2016 10:13:00 AM,02/12/2016 12:00:00 AM,Telephone,,"(51.38713384717626, -2.370019762265144)",51.387133847176258,-2.370019762265144,34,115,201,9,1
b7342d4d6d00d342a92abbf5d6760ebd,General Request,Light pollution,Closed,14/11/2016 07:51:00 AM,16/12/2016 12:00:00 AM,Electronic Mail,In office,"(51.38249980802218, -2.356451835652611)",51.382499808022182,-2.356451835652611,35,21,3,7,1
b753e45c08b0b17c3d9f7d77461c38bd,General Request,Nuisance (excluding noise & pollution),Closed,02/08/2017 12:11:00 PM,02/08/2017 12:00:00 AM,,Normal Office Hours,"(51.42008365857417, -2.497712487844979)",51.420083658574171,-2.497712487844979,24,49,172,1,1
b75e0c07af78afeef1c8c9c3f0f8e6d2,Noise Request,Noise complaint,Closed,24/02/2015 08:46:00 AM,15/04/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.38065895088041, -2.385511315331699)",51.380658950880409,-2.385511315331699,32,102,523,13,1
b76ec1f7b5396489e11a102d18204d0b,General Request,Bonfires,Closed,05/05/2015 09:37:00 AM,11/05/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.373632714838195, -2.400427137118544)",51.373632714838195,-2.400427137118544,27,86,452,15,1
b779cff1357c2a82ee2244c72e6b74f0,General Request,Nuisance (excluding noise & pollution),Closed,20/02/2017 12:55:00 PM,27/02/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.38930628135457, -2.361933194893928)",51.389306281354571,-2.361933194893928,21,59,243,7,1
b792769c23a07d9041c8abe0e552fe64,Noise Request,Noise complaint,Closed,24/04/2015 01:26:00 PM,10/06/2015 12:00:00 AM,Emergency/Out of Hours,In office,"(51.373632714838195, -2.400427137118544)",51.373632714838195,-2.400427137118544,27,86,452,15,1
b7a59d839236a29e8b29f717b6c1b157,General Request,Rat Complaint,Closed,20/06/2018 04:04:00 PM,27/06/2018 12:00:00 AM,Telephone,Normal Office Hours,"(51.36395992851986, -2.3706704345196243)",51.363959928519861,-2.370670434519624,18,4,259,17,1
b7b7945641543d4a83b3284b08684031,General Request,General (non-noise) complaint,Response Target Passed,05/03/2015 09:18:00 AM,,Officer/Member of staff,,"(51.37361516401294, -2.363551516916401)",51.373615164012939,-2.363551516916401,18,3,266,17,1
b7ebeb4d6c3dbe6965783e780b6a1e2b,Noise Request,Noise complaint,Closed,31/12/2018 09:43:00 AM,29/01/2019 12:00:00 AM,Electronic Mail,Out of hours service,"(51.38260629962814, -2.402055747662122)",51.382606299628137,-2.402055747662122,28,92,478,11,1
baf93455d682d264cd0967e7082290c1,General Request,Accumulations (including refuse & litter,Closed,05/06/2019 01:00:00 PM,05/06/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.38065252029827, -2.3514892902918176)",51.38065252029827,-2.351489290291818,33,111,562,12,1
b7ffa5bf8e00a905643b96f471252768,Noise Request,Noise complaint,Closed,07/07/2015 06:06:00 PM,30/07/2015 12:00:00 AM,Electronic Mail,Out of hours service,"(51.37769338952952, -2.5044513755166706)",51.377693389529519,-2.504451375516671,8,41,123,16,1
b803869fff250c1913985564e368cb09,General Request,Accumulations (including refuse & litter,Closed,18/10/2018 09:03:00 AM,23/10/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.28464704098924, -2.47393990926829)",51.284647040989242,-2.47393990926829,26,100,513,26,1
b815291d78e0e50f703b17a7fe1a13cd,General Request,Bonfires,Closed,15/05/2019 12:38:00 PM,12/06/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.33666015256899, -2.539558858261692)",51.336660152568989,-2.539558858261692,5,34,95,20,1
b85df9fd642e326d9d64480cad133235,General Request,Bonfires,Closed,05/05/2017 08:47:00 AM,05/05/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.30189639263554, -2.498244485266816)",51.301896392635541,-2.498244485266816,13,67,369,23,1
b86586d9df7cdb73c372b8e4b630c582,Noise Request,Noise complaint,Closed,28/08/2018 12:26:00 PM,12/09/2018 12:00:00 AM,Electronic Mail,,"(51.37549431297923, -2.377016371719088)",51.375494312979228,-2.377016371719088,31,64,351,14,1
30b217f71457286c1a80f7bca598348f,General Request,Rat Complaint,Closed,08/03/2019 09:48:00 AM,25/03/2019 12:00:00 AM,Telephone,Normal Office Hours,"(51.32908826372979, -2.605225990158377)",51.329088263729787,-2.605225990158377,4,33,89,21,1
b874a6595454f48915f3d9a258aa1e99,General Request,Bonfires,Closed,05/10/2015 09:21:00 AM,06/11/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.33383654915973, -2.440261635295531)",51.333836549159727,-2.440261635295531,9,28,66,22,1
b876c0e4444dc4b266447bd9e7416677,Noise Request,Noise complaint,Closed,30/11/2017 09:37:00 AM,09/01/2018 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.38632079398962, -2.3621341631056336)",51.386320793989618,-2.362134163105634,35,22,25,7,1
b885fb6493b4b21b6ae841bcc19b7637,Noise Request,Noise complaint,Closed,18/07/2016 11:44:00 AM,30/08/2016 12:00:00 AM,Electronic Mail,In office,"(51.2813804826659, -2.496115462926362)",51.281380482665902,-2.496115462926362,25,14,292,27,1
b88795ff34fc3e9569276aff59f6a755,General Request,Light pollution,Closed,09/08/2017 10:07:00 AM,13/10/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.37899080229543, -2.386696644689184)",51.378990802295426,-2.386696644689184,32,102,529,13,1
b8a86898c01b883d4f4e6e9e780f226d,Noise Request,Noise complaint,Closed,09/10/2018 09:23:00 AM,29/10/2018 12:00:00 AM,Letter,Normal Office Hours,"(51.40796305186816, -2.497961153730787)",51.407963051868158,-2.497961153730787,37,53,184,2,1
b8415caa681f79cd1482f8f9fc6ed5c8,General Request,Accumulations (including refuse & litter,Closed,30/10/2019 05:30:00 AM,21/11/2019 12:00:00 AM,Electronic Mail,,"(51.378182640969484, -2.3788683019295567)",51.378182640969484,-2.378868301929557,31,63,346,14,1
b8add04a0b11bd4a51cf085491c69d72,General Request,Bonfires,Closed,08/07/2016 03:12:00 PM,08/07/2016 12:00:00 AM,Telephone,Normal Office Hours,"(51.33042697579254, -2.5387370481504297)",51.330426975792541,-2.53873704815043,5,34,97,20,1
1b9aaf20c752f1b222274d92c39d8623,Noise Request,Noise complaint,Closed,29/04/2015 09:26:00 AM,29/04/2015 12:00:00 AM,Council Connect,In office,"(51.38113103703968, -2.3590467886118884)",51.38113103703968,-2.359046788611888,35,20,12,7,1
b8bb76fcfc5249cfd6984297195edf43,General Request,Bonfires,Closed,08/05/2017 12:35:00 PM,01/06/2017 12:00:00 AM,Telephone,Normal Office Hours,"(51.40733562639432, -2.5026210768909385)",51.407335626394321,-2.502621076890938,37,53,189,2,1
b8d0a9e008a2f4782ddda46005987a1b,Noise Request,Noise complaint,Closed,26/06/2018 03:15:00 PM,02/07/2018 12:00:00 AM,Electronic Mail,In office,"(51.38785776716094, -2.364377074960416)",51.387857767160938,-2.364377074960416,35,22,18,7,1
b8d258830ef9c6e74c4e77d8cefc08eb,Noise Request,Noise complaint,Closed,05/08/2015 03:37:00 PM,05/08/2015 12:00:00 AM,,,"(51.3809123159057, -2.3589196568389235)",51.380912315905697,-2.358919656838924,35,20,12,7,1
b8d3a4914f3f5e04501ccc2cc4fd3ae5,General Request,Accumulations (including refuse & litter,Closed,06/07/2018 11:52:00 AM,18/09/2018 12:00:00 AM,Telephone,In office,"(51.3827010129063, -2.405230433143506)",51.382701012906303,-2.405230433143506,28,91,477,11,1
b8f02e17a284837603a057373c078139,General Request,Bonfires,Closed,26/01/2018 01:31:00 PM,21/03/2018 12:00:00 AM,Telephone,In office,"(51.33179900016915, -2.639216569048454)",51.331799000169148,-2.639216569048454,6,31,84,21,1
b90b7b0ac36832d8d5aedec904cf20c5,Noise Request,Noise complaint,Closed,30/08/2017 09:17:00 AM,31/08/2017 12:00:00 AM,Electronic Mail,Normal Office Hours,"(51.39117141502231, -2.3961428264558027)",51.391171415022313,-2.396142826455803,29,18,314,8,1
b90c1d86788a25ae362a46a66a9fb7b7,Noise Request,Noise complaint,Closed,17/06/2015 09:13:00 AM,13/07/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.41622484570599, -2.503021942447066)",51.41622484570599,-2.503021942447066,24,50,162,1,1
b90dce9fb14563ebe2d524c80c51d43a,General Request,Accumulations (including refuse & litter,Closed,29/01/2015 11:12:00 AM,29/01/2015 12:00:00 AM,Telephone,Normal Office Hours,"(51.36395992851986, -2.3706704345196243)",51.363959928519861,-2.370670434519624,18,4,259,17,1
