id,title,date,easting,northing,homepage,image,thumbnail,usage terms,location,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
eaw049894,"The Dundas Aqueduct taking the Kennet and Avon Canal over the railway and the River Avon, Monkton Combe, 1953",1953/06/12,378432,162574,http://www.britainfromabove.org.uk/image/eaw049894,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW049894.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW049894.jpg,http://www.britainfromabove.org.uk/download/EAW049894,"(51.36180999395278, -2.3111634191642514)",10,56,10,1,113
eaw000760,"The Abbey Church of St Peter and St Paul and the surrounding city, Bath, 1946",1946/05/09,375057,164738,http://www.britainfromabove.org.uk/image/eaw000760,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000760.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000760.jpg,http://www.britainfromabove.org.uk/download/EAW000760,"(51.38112862672643, -2.359789410761738)",35,11,7,1,20
epr000129,"Queen Square and the city centre, Bath, 1934",1934/07/01,374861,164908,http://www.britainfromabove.org.uk/image/epr000129,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000129.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000129.jpg,http://www.britainfromabove.org.uk/download/EPR000129,"(51.38264848347228, -2.3626177278828635)",35,11,7,1,20
eaw002943,"The Newark Works and the River Avon, Bath, from the west, 1946",1946/10/02,374420,164517,http://www.britainfromabove.org.uk/image/eaw002943,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002943.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002943.jpg,http://www.britainfromabove.org.uk/download/EAW002943,"(51.37911304169642, -2.3689261653537574)",33,563,12,1,112
epw033156,"The city, Bath, 1930",1930/07/01,374848,164740,http://www.britainfromabove.org.uk/image/epw033156,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033156.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033156.jpg,http://www.britainfromabove.org.uk/download/EPW033156,"(51.38113734431188, -2.3627925733506534)",35,14,7,1,20
eaw047200,"Purnell and Sons Ltd Printing Works, Paulton, 1952. This image was marked by Aerofilms Ltd for photo editing.",1952/10/09,365001,156706,http://www.britainfromabove.org.uk/image/eaw047200,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW047200.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW047200.jpg,http://www.britainfromabove.org.uk/download/EAW047200,"(51.3083773088917, -2.5034848120125455)",13,363,23,1,68
epw001957,"General view of the town centre, Bath, from the east, 1920",1920/07/01,375294,164760,http://www.britainfromabove.org.uk/image/epw001957,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW001957.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW001957.jpg,http://www.britainfromabove.org.uk/download/EPW001957,"(51.38133685184576, -2.3563856073934275)",35,3,7,1,21
eaw032291,"Nursery between Southdown Road and Coronation Avenue, Southdown, 1950",1950/09/05,373047,163654,http://www.britainfromabove.org.uk/image/eaw032291,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW032291.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW032291.jpg,http://www.britainfromabove.org.uk/download/EAW032291,"(51.37128963872682, -2.3885874798084323)",27,441,15,1,85
eaw027292,"Perry House Farm and surrounding countryside, Chew Stoke, 1949. This image was marked by Aerofilms Ltd for photo editing.",1949/10/19,356027,161105,http://www.britainfromabove.org.uk/image/eaw027292,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW027292.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW027292.jpg,http://www.britainfromabove.org.uk/download/EAW027292,"(51.347304887106034, -2.632763619552681)",6,84,21,1,31
epw033193,"The junction of Bath Hill East and Bath Road, Keynsham, 1930. This image has been produced from a copy-negative.",1930/07/01,365763,168299,http://www.britainfromabove.org.uk/image/epw033193,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033193.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033193.jpg,http://www.britainfromabove.org.uk/download/EPW033193,"(51.41266009677535, -2.4936733897133876)",16,156,3,1,45
eaw047196,"Purnell and Sons Ltd Printing Works and the village, Paulton, 1952. This image was marked by Aerofilms Ltd for photo editing.",1952/10/09,364927,156704,http://www.britainfromabove.org.uk/image/eaw047196,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW047196.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW047196.jpg,http://www.britainfromabove.org.uk/download/EAW047196,"(51.30835475523139, -2.5045461829958806)",13,363,23,1,68
epr000116,"Purnell and Sons Ltd Printing Works, Paulton, 1934",1934/07/03,364877,156650,http://www.britainfromabove.org.uk/image/epr000116,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000116.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000116.jpg,http://www.britainfromabove.org.uk/download/EPR000116,"(51.307866127017235, -2.505258123631434)",13,364,23,1,68
epw005458,"Keynsham Hams, Keynsham, from the west, 1921",1921/03/20,364760,169521,http://www.britainfromabove.org.uk/image/epw005458,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW005458.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW005458.jpg,http://www.britainfromabove.org.uk/download/EPW005458,"(51.42358568810116, -2.5082165457257264)",24,161,1,1,48
eaw002938,"Industry at Bath Riverside including the Victoria Works, Avonbank Works and the Gas Works and environs, Bath, 1946",1946/10/02,374000,164875,http://www.britainfromabove.org.uk/image/eaw002938,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002938.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002938.jpg,http://www.britainfromabove.org.uk/download/EAW002938,"(51.382312803336056, -2.3749869910285697)",32,538,13,1,103
epw048394,"The Royal Crescent, Bath, 1935",1935/07/01,374434,165409,http://www.britainfromabove.org.uk/image/epw048394,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW048394.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW048394.jpg,http://www.britainfromabove.org.uk/download/EPW048394,"(51.387134025563995, -2.368789515850824)",34,205,9,1,115
epw033302,"The village, Paulton, 1930",1930/07/01,365057,156581,http://www.britainfromabove.org.uk/image/epw033302,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033302.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033302.jpg,http://www.britainfromabove.org.uk/download/EPW033302,"(51.30725683902328, -2.5026691770638023)",13,363,23,1,68
eaw002945,"The Newark Works, Lower Bristol Road and environs, Bath, from the east, 1946",1946/10/02,374678,164484,http://www.britainfromabove.org.uk/image/eaw002945,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002945.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002945.jpg,http://www.britainfromabove.org.uk/download/EAW002945,"(51.378827944474196, -2.3652168889906)",33,561,12,1,109
eaw026675,"Farmland, Herons Green, 1949. This image has been produced from a damaged negative.",1949/10/01,355007,159684,http://www.britainfromabove.org.uk/image/eaw026675,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026675.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026675.jpg,http://www.britainfromabove.org.uk/download/EAW026675,"(51.33444848514212, -2.6472280391967296)",6,84,21,1,31
eaw026390,"Matthew Coombe and Sons Southdown Nursery, Southdown, 1949",1949/09/08,373069,163649,http://www.britainfromabove.org.uk/image/eaw026390,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW026390.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW026390.jpg,http://www.britainfromabove.org.uk/download/EAW026390,"(51.371245729971534, -2.3882710605987896)",27,441,15,1,85
epw005461,"Keynsham Hams, Keynsham, from the west, 1921",1921/03/20,364777,169584,http://www.britainfromabove.org.uk/image/epw005461,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW005461.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW005461.jpg,http://www.britainfromabove.org.uk/download/EPW005461,"(51.42415319355947, -2.5079783426634648)",24,161,1,1,48
eaw023884,"North Parade Bridge and the city centre, Bath, 1949. This image has been produced from a print.",1949/06/14,375257,164677,http://www.britainfromabove.org.uk/image/eaw023884,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW023884.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW023884.jpg,http://www.britainfromabove.org.uk/download/EAW023884,"(51.38058894316662, -2.3569114366009773)",35,13,7,1,21
epw012026,"Walcot and Grosvenor, Bath, 1924. This image has been produced from a copy-negative.",1924/09/01,375664,165861,http://www.britainfromabove.org.uk/image/epw012026,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW012026.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW012026.jpg,http://www.britainfromabove.org.uk/download/EPW012026,"(51.39125248315699, -2.351145040068019)",36,492,6,1,96
epw053138,"The city centre, Bath, 1937",1937/05/19,375050,165036,http://www.britainfromabove.org.uk/image/epw053138,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW053138.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW053138.jpg,http://www.britainfromabove.org.uk/download/EPW053138,"(51.38380776497765, -2.359911021217348)",35,11,7,1,20
epw060101,"The Purnell and Sons Ltd Printing Works and surrounding countryside, Paulton, 1938",1938/11/01,364955,156944,http://www.britainfromabove.org.uk/image/epw060101,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW060101.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW060101.jpg,http://www.britainfromabove.org.uk/download/EPW060101,"(51.31051441607524, -2.5041681682337713)",13,581,23,1,69
eaw010778,"Kingwell Hall and Mearns Hill, Cross Ways, 1947. This image was marked by Aerofilms Ltd for photo editing.",1947/09/17,364967,158925,http://www.britainfromabove.org.uk/image/eaw010778,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW010778.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW010778.jpg,http://www.britainfromabove.org.uk/download/EAW010778,"(51.32832704241869, -2.5041913491727743)",8,126,16,1,40
epw038342,"Bath Racecourse and Grandstand, Lansdown, 1932",1932/06/01,371895,168836,http://www.britainfromabove.org.uk/image/epw038342,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW038342.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW038342.jpg,http://www.britainfromabove.org.uk/download/EPW038342,"(51.41782681937006, -2.405548416807529)",1,47,10,1,25
eaw002939,"The Newark Works and the River Avon, Bath, 1946",1946/10/02,374544,164529,http://www.britainfromabove.org.uk/image/eaw002939,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW002939.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW002939.jpg,http://www.britainfromabove.org.uk/download/EAW002939,"(51.37922653836921, -2.367145412199744)",33,561,12,1,109
eaw040768,"Kingswood School, Lansdown, 1951. This image has been produced from a print marked by Aerofilms Ltd for photo editing.",1951/10/11,374342,166695,http://www.britainfromabove.org.uk/image/eaw040768,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW040768.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW040768.jpg,http://www.britainfromabove.org.uk/download/EAW040768,"(51.39869280484004, -2.370204968137091)",21,235,7,1,1
epr000132,"The Royal School for Daughters of Officers of the Army, Lansdown, 1934. This image was marked by Aero Pictorial Ltd for photo editing.",1934/07/04,374594,166511,http://www.britainfromabove.org.uk/image/epr000132,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPR000132.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPR000132.jpg,http://www.britainfromabove.org.uk/download/EPR000132,"(51.3970497803446, -2.3665694835881026)",21,234,7,1,1
eaw049568,"The Chew Valley and the site of Chew Valley Lake prior to filling, Chew Stoke, from the north-west, 1953",1953/05/26,355126,161425,http://www.britainfromabove.org.uk/image/eaw049568,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW049568.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW049568.jpg,http://www.britainfromabove.org.uk/download/EAW049568,"(51.35011142249349, -2.645740020017408)",6,84,21,1,31
epw033303,"High Park Corner and Paulton Print Works, Paulton, 1930",1930/07/01,364828,156546,http://www.britainfromabove.org.uk/image/epw033303,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033303.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033303.jpg,http://www.britainfromabove.org.uk/download/EPW033303,"(51.30692798764357, -2.5059507577240034)",13,363,23,1,68
epw033154,"The city, Bath, from the south-west, 1930",1930/07/01,374836,165011,http://www.britainfromabove.org.uk/image/epw033154,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033154.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033154.jpg,http://www.britainfromabove.org.uk/download/EPW033154,"(51.38357348782738, -2.362984284076232)",35,11,7,1,20
epw001950,"The Weir and Parade Gardens, Bath, 1920",1920/07/01,375241,164874,http://www.britainfromabove.org.uk/image/epw001950,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW001950.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW001950.jpg,http://www.britainfromabove.org.uk/download/EPW001950,"(51.38235955556381, -2.3571551265005346)",35,3,7,1,21
eaw047203,"Purnell and Sons Ltd Printing Works and environs, Paulton, from the east, 1952. This image was marked by Aerofilms Ltd for photo editing.",1952/10/09,365099,156703,http://www.britainfromabove.org.uk/image/eaw047203,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW047203.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW047203.jpg,http://www.britainfromabove.org.uk/download/EAW047203,"(51.30835637330503, -2.502078656359405)",13,362,23,1,68
eaw000761,"The city, Bath, 1946",1946/05/09,375040,164879,http://www.britainfromabove.org.uk/image/eaw000761,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EAW000761.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EAW000761.jpg,http://www.britainfromabove.org.uk/download/EAW000761,"(51.382395668291934, -2.360043630013055)",35,11,7,1,20
epw033307,"The town, Radstock, from the south-east, 1930",1930/07/01,369277,154708,http://www.britainfromabove.org.uk/image/epw033307,http://www.britainfromabove.org.uk/sites/default/files/imagecache/download/sites/all/lib/aerofilms-images/public/england/EPW033307.jpg,http://www.britainfromabove.org.uk/sites/default/files/imagecache/small-thumbnail/sites/all/lib/aerofilms-images/public/england/EPW033307.jpg,http://www.britainfromabove.org.uk/download/EPW033307,"(51.29066013165703, -2.441970268171945)",12,413,24,1,79
