FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,RatingValue,RatingKey,RatingDate,HygieneScore,StructuralScore,ConfidenceInManagementScore,Location,Latitude,Longitude,NewRatingPending,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
741430,15/00029/MIXED,Railway Inn,Pub/bar/nightclub,7843,Station Road,Clutton,Bristol,Bath And North East Somerset,BS39 5PD,5,fhrs_5_en-gb,2018/06/21,5,5,5,"(51.330465, -2.538846)",51.330465,-2.538846,false,5,97,20,1,34
204974,10/00008/MIXED,Sainsbury's,Retailers - supermarkets/hypermarkets,7840,Sainsbury's Local,54 - 56 Moorland Road,Oldfield Park,Bath,BA2 3PJ,5,fhrs_5_en-gb,2018/06/19,5,5,0,"(51.376797, -2.378718)",51.376797,-2.378718,false,31,347,14,1,63
204687,11/00101/MIXED,Combe Down CE VC Primary School,School/college/university,7845,Combe Down Ce Vc Primary School,Church Road,Combe Down,Bath,BA2 5JQ,5,fhrs_5_en-gb,2018/03/12,0,5,5,"(51.359341, -2.34817)",51.359341,-2.34817,false,19,117,18,1,38
1052190,18/00150/FOOD,Busy Bee Travel Packs,Other catering premises,7841,,,,,BA2 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
204625,06530/0002/0/000,Firehouse Rotisserie,Restaurant/Cafe/Canteen,1,Firehouse Rotisserie,2 John Street,City Centre,Bath,BA1 2JL,5,fhrs_5_en-gb,2018/02/07,5,5,5,"(51.383441, -2.362075)",51.383441,-2.362075,false,35,11,7,1,20
914723,16/00249/MIXED,The Radstock Hotel,Hotel/bed & breakfast/guest house,7842,Radstock Hotel,Market Place,Radstock,Bath And North East Somerset,BA3 3AD,5,fhrs_5_en-gb,2018/10/01,,,,"(51.293431, -2.448476)",51.293431,-2.448476,false,12,413,24,1,79
204133,11080/1001/2/000,Thai Balcony,Restaurant/Cafe/Canteen,1,1 Seven Dials,Sawclose,City Centre,Bath,BA1 1EN,5,fhrs_5_en-gb,2018/02/26,5,5,5,"(51.381667, -2.362938)",51.381667,-2.362938,false,34,194,9,1,55
914658,16/00149/MIXED,Bridge House Bath,Hotel/bed & breakfast/guest house,7842,168 Newbridge Road,Newbridge,Bath,,BA1 3LE,4,fhrs_4_en-gb,2017/03/23,10,5,5,"(51.386947, -2.398289)",51.386947,-2.398289,false,29,317,8,1,17
205578,07120/8800/2/000,Lansdown Grove Hotel,Hotel/bed & breakfast/guest house,7842,Lansdown Road,Lansdown,Bath,Bath And North East Somerset,BA1 5EH,5,fhrs_5_en-gb,2018/07/16,5,5,0,"(51.390799, -2.363944)",51.390799,-2.363944,false,21,241,7,1,2
1092987,18/00358/MIXED,Good Egg,Mobile caterer,7846,Green Park Station,Green Park Road,City Centre,Bath,BA1 1JB,4,fhrs_4_en-gb,2019/04/25,5,5,10,"(51.381538, -2.366917)",51.381538,-2.366917,false,34,195,9,1,55
205117,10/00053/MIXED,Cafe @ The Centre,Restaurant/Cafe/Canteen,1,Manvers Street,Bath,,,BA1 1JW,5,fhrs_5_en-gb,2017/11/14,5,5,5,"(51.37889, -2.356594)",51.37889,-2.356594,false,35,13,7,1,21
204372,10420/0018/0/000,Roman City Guest House,Hotel/bed & breakfast/guest house,7842,18 Raby Place,Bathwick,Bath,,BA2 4EH,0,fhrs_exempt_en-gb,,,,,"(51.383648, -2.350294)",51.383648,-2.350294,false,22,74,12,1,30
359652,12/00032/MIXED,Society Cafe,Restaurant/Cafe/Canteen,1,5 Kingsmead Square,City Centre,Bath,,BA1 2AB,5,fhrs_5_en-gb,2015/07/27,5,5,5,"(51.381108, -2.363393)",51.381108,-2.363393,false,34,196,9,1,55
741429,14/00329/MIXED,Snack Bar,Takeaway/sandwich shop,7844,37 Monmouth Street,City Centre,Bath,,BA1 1EN,1,fhrs_1_en-gb,2018/12/05,15,15,20,"(51.38182, -2.362968)",51.38182,-2.362968,false,34,194,9,1,55
204702,15759/9123/2/000,Hunters Rest,Pub/bar/nightclub,7843,The Hunters Rest Inn,King Lane,Clutton,Bristol,BS39 5QL,5,fhrs_5_en-gb,2019/02/20,5,5,5,"(51.338352, -2.528761)",51.338352,-2.528761,false,5,95,20,1,34
1059256,18/00190/FOOD,Inspired Market,Other catering premises,7841,Shepherds Mead,Old School Hill,South Stoke,Bath,BA2 7EB,0,fhrs_exempt_en-gb,,,,,"(51.348934173584, -2.3635840415955)",51.348934173584,-2.3635840415955,false,10,59,10,1,113
481988,09/00204/MIXED,Best One,Retailers - other,4613,106 Mount Road,Southdown,Bath,,BA2 1LN,5,fhrs_5_en-gb,2014/11/06,5,5,5,"(51.371669, -2.396245)",51.371669,-2.396245,false,27,436,15,1,83
205223,09020/1200/2/000,The Hadley Arms Public House,Pub/bar/nightclub,7843,Hadley Arms,North Road,Combe Down,Bath,BA2 5DH,3,fhrs_3_en-gb,2019/05/01,,,,"(51.362181, -2.345706)",51.362181,-2.345706,false,19,109,18,1,37
1080650,18/00296/MIXED,Cafe @ The Hub,Restaurant/Cafe/Canteen,1,The Hub,Mulberry Way,Combe Down,Bath,BA2 5BU,5,fhrs_5_en-gb,2018/11/28,5,0,5,,,,false,,,,,
1056099,18/00177/MIXED,Picnic In The Park,Restaurant/Cafe/Canteen,1,16 Lark Place,Upper Bristol Road,Lower Weston,Bath,BA1 3BA,5,fhrs_5_en-gb,2018/11/28,5,5,5,"(51.385644, -2.379265)",51.385644,-2.379265,false,34,206,9,1,54
205284,06/00156/MIXED,Topline Catering Limited,Other catering premises,7841,Topline Catering  Unit 14,Old Mills Industrial Estate,Paulton,Bristol,BS39 7SU,5,fhrs_5_en-gb,2018/12/06,5,5,5,"(51.29183, -2.501881)",51.29183,-2.501881,false,13,373,23,1,67
205550,07430/0219/0/000,Jones Convenience Store,Retailers - other,4613,L F Jones,219 London Road East,Batheaston,Bath,BA1 7NB,5,fhrs_5_en-gb,2019/08/13,5,5,5,"(51.405627, -2.31777)",51.405627,-2.31777,false,1,35,10,1,23
940426,17/00011/MIXED,The Barn Cafe,Restaurant/Cafe/Canteen,1,The Barn,Broadlands Fruit Farm,Box Road,Bathford,,3,fhrs_3_en-gb,2019/01/22,5,10,10,"(51.4032126222, -2.3074625566458)",51.4032126222,-2.3074625566458,false,1,41,10,1,26
944367,17/00034/MIXED,The Woodford,Restaurant/Cafe/Canteen,1,Woodford Lodge,Stoke Hill,Chew Stoke,Bristol,BS40 8XH,5,fhrs_5_en-gb,2017/04/12,5,0,5,"(51.343606, -2.624986)",51.343606,-2.624986,false,6,84,21,1,31
926447,16/00292/FOOD,Bonney's Chocolate Box,Other catering premises,7841,53 Purnell Way,Paulton,Bristol,,BS39 7AB,0,fhrs_exempt_en-gb,,,,,"(51.308732, -2.504519)",51.308732,-2.504519,false,13,363,23,1,68
462985,12/00296/MIXED,Brasserie Blanc,Restaurant/Cafe/Canteen,1,Francis Hotel,6 - 11 Queen Square,City Centre,Bath,BA1 2HH,5,fhrs_5_en-gb,2019/06/28,5,5,5,"(51.382943, -2.363322)",51.382943,-2.363322,false,34,193,9,1,55
204686,11/00098/MIXED,Cote Brasserie,Restaurant/Cafe/Canteen,1,27 Milsom Place,City Centre,Bath,,BA1 1BZ,5,fhrs_5_en-gb,2018/02/16,0,5,5,"(51.38385, -2.360728)",51.38385,-2.360728,false,35,11,7,1,20
205746,15518/1000/3/C01,Acorn Pre-School,Caring Premises,5,Paulton Village Hall,Farrington Road,Paulton,Bristol,BS39 7LW,0,fhrs_exempt_en-gb,,,,,"(51.306775, -2.505932)",51.306775,-2.505932,false,13,363,23,1,68
205242,05/00081/FOOD,King William,Pub/bar/nightclub,7843,The King William Public House,36 Thomas Street,Walcot,Bath,BA1 5NN,5,fhrs_5_en-gb,2019/05/15,,,,"(51.390967, -2.356516)",51.390967,-2.356516,false,36,485,6,1,96
1150201,19/00139/MIXED,Swoon Gelato,Restaurant/Cafe/Canteen,1,19 Milsom Place,City Centre,Bath,Bath And North East Somerset,BA1 1BZ,4,fhrs_4_en-gb,2019/08/05,5,10,5,"(51.3837827, -2.3612456)",51.3837827,-2.3612456,false,35,11,7,1,20
204954,15456/9111/3/C01,3-2-4 Play Group,Caring Premises,5,Chandag Infants School,Chandag Road,Keynsham,,BS31 1PQ,5,fhrs_5_en-gb,2016/02/25,5,5,5,"(51.409393, -2.485843)",51.409393,-2.485843,false,16,145,3,1,47
205061,15770/0057/0/000,Oxfam,Retailers - other,4613,Oxfam,57 High Street,Keynsham,Bristol,BS31 1DS,0,fhrs_exempt_en-gb,,,,,"(51.415608, -2.498218)",51.415608,-2.498218,false,24,158,1,1,49
1040391,18/00079/MIXED,East Meets West,Restaurant/Cafe/Canteen,1,33 Southgate Street,Bath,,,BA1 1TP,4,fhrs_4_en-gb,2018/06/18,5,10,5,"(51.378161, -2.360065)",51.378161,-2.360065,false,35,12,7,1,20
205522,17286/1000/2/000,Timsbury Pharmacy,Retailers - other,4613,High Street,Timsbury,Bath,Bath And North East Somerset,BA2 0HT,0,fhrs_exempt_en-gb,,,,,"(51.326138, -2.47727)",51.326138,-2.47727,false,14,460,16,1,87
205184,15141/0480/0/000,Tiddlers Day Nursery Limited,Caring Premises,5,Tiddlers Day Nursery,480 Bath Road,Saltford,Bristol,BS31 3DJ,4,fhrs_4_en-gb,2019/01/09,5,5,10,"(51.4021, -2.459344)",51.4021,-2.459344,false,17,422,16,1,80
1109399,19/00074/MIXED,Doctor Gelato,Retailers - other,4613,3 Orange Grove,City Centre,Bath,,BA1 1LP,5,fhrs_5_en-gb,2019/07/04,5,5,5,"(51.3814105, -2.357807)",51.3814105,-2.357807,false,35,12,7,1,20
359643,11/00236/MIXED,Tasting Room (Bath) Ltd,Restaurant/Cafe/Canteen,1,The Kitchen,6 Green Street,City Centre,Bath,BA1 2JY,5,fhrs_5_en-gb,2016/11/08,5,5,5,"(51.383453369141, -2.3605670928955)",51.383453369141,-2.3605670928955,false,35,11,7,1,20
1026894,18/00011/FOOD,Hollymade Cakes,Other catering premises,7841,Westwood,Durcott Lane,Camerton,Bath,BA2 0QE,0,fhrs_exempt_en-gb,,,,,"(51.319469451904, -2.4631950855255)",51.319469451904,-2.4631950855255,false,9,62,22,1,28
205080,12220/0016/0/000,Marks & Spencer,Retailers - supermarkets/hypermarkets,7840,Marks And Spencer,16 - 18 Stall Street,City Centre,Bath,BA1 1QB,5,fhrs_5_en-gb,2012/07/30,0,0,0,"(51.380042, -2.359261)",51.380042,-2.359261,false,35,12,7,1,20
591350,13/00145/MIXED,Meatbusters Burger Bar,Pub/bar/nightclub,7843,Burgers And Barrels,2 Victoria Buildings,Twerton,Bath,BA2 3EH,5,fhrs_5_en-gb,2018/04/10,5,5,5,"(51.381618499756, -2.3753669261932)",51.381618499756,-2.3753669261932,false,32,538,13,1,103
204409,02950/3300/2/000,Baxter Storey At Wessex Water Operations Centre,Restaurant/Cafe/Canteen,1,Wessex Water Operations Centre,Claverton Down Road,Claverton Down,Bath,BA2 7WW,5,fhrs_5_en-gb,2018/07/30,0,0,0,"(51.364817, -2.319886)",51.364817,-2.319886,false,19,105,18,1,37
204488,15470/1000/3/C02,Timsbury Cricket Club,Other catering premises,7841,Timsbury Cricket Club  Conygre Hall,North Road,Timsbury,Bath,BA2 0JQ,0,fhrs_exempt_en-gb,,,,,"(51.328433, -2.476719)",51.328433,-2.476719,false,14,458,16,1,87
205604,12680/1900/2/DC1,Co-Op Stop And Shop,Retailers - supermarkets/hypermarkets,7840,Co-Op,5 Park Place,The Avenue,Combe Down,BA2 5EH,5,fhrs_5_en-gb,2018/06/12,5,5,0,"(51.359866, -2.346895)",51.359866,-2.346895,false,19,117,18,1,38
204362,14900/0075/0/000,Marksbury Village Hall,Other catering premises,7841,75 The Street,Marksbury,Bath,Bath And North East Somerset,BA2 9HP,0,fhrs_exempt_en-gb,,,,,"(51.359697, -2.481295)",51.359697,-2.481295,false,8,130,16,1,40
204904,11/00281/MIXED,Free Rangers Nursery,Caring Premises,5,Manor Farm,Millards Hill,Welton,Midsomer Norton,BA3 2BW,5,fhrs_5_en-gb,2018/02/27,0,5,5,"(51.293191, -2.475264)",51.293191,-2.475264,false,11,279,25,1,8
204136,14120/0030/0/000,Superdrug Stores,Retailers - other,4613,Superdrug,31 - 32 Westgate Street,City Centre,Bath,BA1 1EL,0,fhrs_exempt_en-gb,,,,,"(51.381601, -2.361055)",51.381601,-2.361055,false,35,10,7,1,20
204958,15474/0000/3/C01,Bumbles (Welton Sch Playgroup),Caring Premises,5,Welton School Playgroup  Welton Cou,Radstock Road,Midsomer Norton,Radstock,BA3 2AG,4,fhrs_4_en-gb,2019/07/02,5,5,10,"(51.290031, -2.474027)",51.290031,-2.474027,false,11,285,25,1,8
205314,15518/1000/2/000,Paulton Village Hall,Other catering premises,7841,Farrington Road,Paulton,Bristol,Bath And North East Somerset,BS39 7LW,0,fhrs_exempt_en-gb,,,,,"(51.306775, -2.505932)",51.306775,-2.505932,false,13,363,23,1,68
205431,13700/0029/0/000,Fine Cheese Company,Retailers - other,4613,The Fine Cheese Company,29 - 31 Walcot Street,Bath,,BA1 5BN,5,fhrs_5_en-gb,2019/06/26,5,5,5,"(51.384878, -2.359816)",51.384878,-2.359816,false,35,11,7,1,20
205457,10230/0024/0/000,The Ayrlington,Hotel/bed & breakfast/guest house,7842,Ayrlington Hotel,24 - 25 Pulteney Road,Bathwick,Bath,BA2 4EZ,4,fhrs_4_en-gb,2019/04/09,5,5,10,"(51.3828133, -2.3518402)",51.3828133,-2.3518402,false,35,3,7,1,21
813336,15/00172/FOOD,Corvinus Cakes,Other catering premises,7841,,,,,BA1 ,5,fhrs_5_en-gb,2015/10/22,5,5,5,,,,false,,,,,
688883,14/00114/MIXED,Lansdown Golf Club - F And B Caterers Ltd,Restaurant/Cafe/Canteen,1,Lansdown Golf Club,Lansdown Road,Charlcombe,Bath,BA1 9BT,5,fhrs_5_en-gb,2017/01/26,0,0,0,"(51.416232, -2.395883)",51.416232,-2.395883,false,1,47,10,1,25
205347,10050/0005/0/000,Adventure Cafe,Restaurant/Cafe/Canteen,1,Adventure Cafe,5 Princes Buildings,City Centre,Bath,BA1 2ED,5,fhrs_5_en-gb,2018/03/19,5,5,5,"(51.385242462158, -2.3612849712372)",51.385242462158,-2.3612849712372,false,35,4,7,1,22
205504,09/00070/MIXED,The Hut,Caring Premises,5,Hinton Close,Twerton,Bath,,BA2 1RX,5,fhrs_5_en-gb,2014/01/20,5,5,5,"(51.381838, -2.404193)",51.381838,-2.404193,false,28,480,11,1,91
204692,14220/5100/2/000,Cranhill Nursing Home,Caring Premises,5,Weston Road,Lower Weston,Bath,Bath And North East Somerset,BA1 2YA,5,fhrs_5_en-gb,2019/08/27,0,5,0,"(51.389824, -2.37667)",51.389824,-2.37667,false,20,548,5,1,107
205058,12590/2000/2/000,Bath Spa Hotel,Hotel/bed & breakfast/guest house,7842,Heritage The Bath Spa Hotel,Sydney Road,Bathwick,Bath,BA2 6JF,5,fhrs_5_en-gb,2018/12/19,,,,"(51.386021, -2.344578)",51.386021,-2.344578,false,22,72,12,1,30
205381,14330/1000/2/000,Hillier Garden Centre Coffee Shop,Restaurant/Cafe/Canteen,1,Cafe Linden,Hillier Garden Centre,Whiteway Road,Whiteway,BA2 2RG,5,fhrs_5_en-gb,2018/11/05,5,5,0,"(51.369046, -2.400431)",51.369046,-2.400431,false,27,443,15,1,83
681664,12/00001/FOOD,Breakfast And Afterschool Club,School/college/university,7845,Moorlands Infant School,Moorfields Road,Moorlands,Bath,BA2 2DQ,5,fhrs_5_en-gb,2014/06/20,5,5,5,"(51.370745, -2.37637)",51.370745,-2.37637,false,31,355,14,1,65
205268,04/00127/FOOD,Matty's,Restaurant/Cafe/Canteen,1,15 St Peter's Terrace,Oldfield Park,Bath,,BA2 3BT,5,fhrs_5_en-gb,2018/04/24,5,5,5,"(51.381258, -2.375852)",51.381258,-2.375852,false,33,560,12,1,112
905649,16/00089/MIXED,The Oven,Restaurant/Cafe/Canteen,1,3 Seven Dials,Sawclose,City Centre,Bath,BA1 1EN,5,fhrs_5_en-gb,2018/09/07,,,,"(51.381667, -2.362938)",51.381667,-2.362938,false,34,194,9,1,55
1082189,18/00310/MIXED,Kushbu,Takeaway/sandwich shop,7844,6 Augusta Place,Upper Bristol Road,Lower Weston,Bath,BA1 3DD,5,fhrs_5_en-gb,2019/05/02,5,5,5,"(51.38498, -2.381559)",51.38498,-2.381559,false,34,206,9,1,54
565714,13/00111/MIXED,Prezzo,Restaurant/Cafe/Canteen,1,6 Brunel Square,Bath,,,BA1 1SX,5,fhrs_5_en-gb,2018/08/22,0,5,5,"(51.377442, -2.356885)",51.377442,-2.356885,false,35,13,7,1,21
1159005,19/00177/MIXED,Dorian House,Hotel/bed & breakfast/guest house,7842,1 Upper Oldfield Park,Oldfield Park,Bath,Bath And North East Somerset,BA2 3JX,5,fhrs_5_en-gb,2019/07/17,0,5,5,"(51.375331878662, -2.3705739974976)",51.375331878662,-2.3705739974976,false,33,565,12,1,112
978756,17/00188/MIXED,Mega Bite,Takeaway/sandwich shop,7844,Megabytes,26 Walcot Buildings,Walcot,Bath,BA1 6AD,5,fhrs_5_en-gb,2017/07/13,5,0,5,"(51.391073, -2.353986)",51.391073,-2.353986,false,36,492,6,1,96
1129403,19/00098/MIXED,Theatre Royal Bath (Trading) Ltd,Pub/bar/nightclub,7843,Theatre Royal,Sawclose,City Centre,Bath,BA1 1ET,0,fhrs_exempt_en-gb,,,,,"(51.382144, -2.362971)",51.382144,-2.362971,false,34,193,9,1,55
203919,08/00151/MIXED,Boots UK Ltd,Retailers - other,4613,Your Local Boots Pharmacy,201 London Road East,Batheaston,Bath,BA1 7NB,0,fhrs_exempt_en-gb,,,,,"(51.405627, -2.31777)",51.405627,-2.31777,false,1,35,10,1,23
204383,11/00013/MIXED,Pinelea Day Centre,Caring Premises,5,Combe Lea Residential Care Home & D,Greenacres,Midsomer Norton,Radstock,BA3 2RD,5,fhrs_5_en-gb,2016/03/04,0,0,0,"(51.285966, -2.495867)",51.285966,-2.495867,false,25,306,27,1,14
205304,11/00205/MIXED,Mission Burrito,Restaurant/Cafe/Canteen,1,4 New Street,City Centre,Bath,,BA1 2AF,5,fhrs_5_en-gb,2018/02/26,5,5,5,"(51.381278, -2.363754)",51.381278,-2.363754,false,34,196,9,1,55
914681,16/00188/MIXED,St James's Cafe Deli,Restaurant/Cafe/Canteen,1,5 St James's Street,Lansdown,Bath,,BA1 2TW,5,fhrs_5_en-gb,2018/04/25,5,5,5,"(51.388415, -2.367619)",51.388415,-2.367619,false,34,199,9,1,115
903909,16/00186/MIXED,The Juice Collective,Manufacturers/packers,7839,3 Lansdown Mews,Lansdown,Bath,,,5,fhrs_5_en-gb,2016/06/08,5,0,0,,,,false,,,,,
771090,14/00117/MIXED,Belvoir Castle,Pub/bar/nightclub,7843,32 - 33 Victoria Buildings,Twerton,Bath,,BA2 3EH,5,fhrs_5_en-gb,2015/06/23,5,5,5,"(51.381619, -2.375366)",51.381619,-2.375366,false,32,538,13,1,103
205247,03190/1300/2/000,Manor Study Tours Ltd,School/college/university,7845,Sulis Manor,Burnt House Road,Odd Down,Bath,BA2 2AQ,3,fhrs_3_en-gb,2015/07/24,5,10,10,"(51.352353, -2.377712)",51.352353,-2.377712,false,30,327,19,1,61
203974,01560/0081/0/000,Co-Op,Retailers - supermarkets/hypermarkets,7840,Co-Operative Retail Services Ltd,79 - 81 Bradford Road,Combe Down,Bath,BA2 5BP,5,fhrs_5_en-gb,2014/10/13,5,5,5,"(51.359098, -2.360174)",51.359098,-2.360174,false,19,121,18,1,36
205215,06410/1500/2/000,Swainswick Primary School,School/college/university,7845,Swainswick Vc Primary School,Innox Lane,Swainswick,Bath,BA1 8DB,4,fhrs_4_en-gb,2018/01/17,0,10,5,"(51.413679, -2.350768)",51.413679,-2.350768,false,1,51,10,1,25
738675,15/00038/MIXED,Mus Coffee House,Restaurant/Cafe/Canteen,1,9 Claverton Buildings,Widcombe,Bath,,BA2 4LD,4,fhrs_4_en-gb,2019/05/02,5,10,5,"(51.376684, -2.35478)",51.376684,-2.35478,false,33,572,12,1,111
860482,15/00290/MIXED,Shop N Drive (Chandag Service Station),Retailers - other,4613,Chandag Service Station,20 Bath Road,Keynsham,Bristol,BS31 1NN,5,fhrs_5_en-gb,2015/01/20,5,0,5,"(51.412083, -2.491968)",51.412083,-2.491968,false,16,156,3,1,45
204347,16022/0009/0/000,St Philip & St James Residential Home,Caring Premises,5,St Phillip & St James Residential H,9 - 10 Priory Road,Keynsham,,BS31 2BX,5,fhrs_5_en-gb,2019/07/11,5,5,5,"(51.419261, -2.497668)",51.419261,-2.497668,false,24,172,1,1,49
205059,15697/0043/0/000,Shapla Indian Restaurant,Restaurant/Cafe/Canteen,1,Shapla Take Away,43 High Street,Midsomer Norton,Radstock,BA3 2DL,3,fhrs_3_en-gb,2019/01/23,10,10,10,"(51.288708, -2.478631)",51.288708,-2.478631,false,11,290,25,1,11
204577,08/00010/MIXED,Hillview Lodge,Caring Premises,5,Royal United Hospital,Lower Weston,Bath,Bath And North East Somerset,BA1 3NG,5,fhrs_5_en-gb,2015/09/30,0,0,0,"(51.391674, -2.391215)",51.391674,-2.391215,false,29,316,8,1,16
204880,08990/0001/0/000,Coral,Retailers - other,4613,Coral,1 North Parade Buildings,City Centre,Bath,BA1 1NS,0,fhrs_exempt_en-gb,,,,,"(51.380441, -2.358201)",51.380441,-2.358201,false,35,12,7,1,20
204934,15708/0000/2/000,Ubley Village Hall,Other catering premises,7841,The Street,Ubley,Bristol,Bath And North East Somerset,BS40 6PN,0,fhrs_exempt_en-gb,,,,,"(51.322276, -2.680046)",51.322276,-2.680046,false,4,93,21,1,32
204485,11/00193/MIXED,Colonna And Small's,Restaurant/Cafe/Canteen,1,6 Chapel Row,City Centre,Bath,Bath And North East Somerset,BA1 1HN,5,fhrs_5_en-gb,2017/12/28,5,5,5,"(51.382742, -2.364484)",51.382742,-2.364484,false,34,193,9,1,55
204015,13420/1200/0/000,Hayesfield Girls Upper/Secondary School,School/college/university,7845,Hayesfield School,Upper Oldfield Park,Oldfield Park,Bath,BA2 3LA,5,fhrs_5_en-gb,2019/01/17,,,,"(51.376316, -2.37189)",51.376316,-2.37189,false,33,565,12,1,112
205353,08/00130/MIXED,McColls,Retailers - other,4613,Martin Mccolls Newsagents,North Road,Timsbury,Bath,BA2 0JJ,3,fhrs_3_en-gb,2018/04/11,,,,"(51.327823638916, -2.4737129211426)",51.327823638916,-2.4737129211426,false,14,457,16,1,88
204053,11/00267/MIXED,Methodist Housing Assocation,Caring Premises,5,Walcot Court,Walcot Gate,Walcot,Bath,BA1 5UB,5,fhrs_5_en-gb,2014/12/19,0,0,0,"(51.389247, -2.357307)",51.389247,-2.357307,false,35,16,7,1,20
520706,12/00366/MIXED,Boater,Pub/bar/nightclub,7843,The Boater,9 Argyle Street,Bathwick,Bath,BA2 4BQ,5,fhrs_5_en-gb,2018/03/20,5,5,5,"(51.383214, -2.357059)",51.383214,-2.357059,false,35,11,7,1,20
204551,00870/1000/0/000,Bath Youth Hostel,Hotel/bed & breakfast/guest house,7842,Youth Hostels Association  Fiesole,Bathwick Hill,Bathwick,Bath,BA2 6JZ,4,fhrs_4_en-gb,2017/09/20,5,10,5,"(51.379838, -2.340451)",51.379838,-2.340451,false,22,77,12,1,29
205682,08630/1400/2/000,Roundhill Project,Other catering premises,7841,Roundhill Youth And Community Centr,Mount Road,Southdown,Bath,BA2 1LG,5,fhrs_5_en-gb,2014/02/21,5,5,5,"(51.368148, -2.394879)",51.368148,-2.394879,false,27,446,15,1,84
928750,16/00305/FOOD,Sol Kitchen Cake,Other catering premises,7841,10 Brooklyn Road,Larkhall,Bath,Bath And North East Somerset,BA1 6TF,0,fhrs_exempt_en-gb,,,,,"(51.400287, -2.345663)",51.400287,-2.345663,false,23,218,4,1,56
1109394,19/00067/MIXED,Writhlington Academy,School/college/university,7845,Writhlington School,Knobsbury Lane,Writhlington,Radstock,BA3 3NQ,5,fhrs_5_en-gb,2019/04/30,0,0,0,"(51.286158, -2.431241)",51.286158,-2.431241,false,12,416,24,1,78
690491,14/00248/MIXED,White Stuff,Retailers - other,4613,8 - 9 New Bond Street,City Centre,Bath,,BA1 1BE,0,fhrs_exempt_en-gb,,,,,"(51.38297, -2.360376)",51.38297,-2.360376,false,35,11,7,1,20
462958,11/00294/FOOD,St Keyna Primary School Breakfast Club & Afterschool Club,School/college/university,7845,St. Keyna Primary School,Monmouth Road,Keynsham,Bristol,BS31 2JP,5,fhrs_5_en-gb,2019/07/09,5,5,5,"(51.411096, -2.510347)",51.411096,-2.510347,false,24,165,1,1,48
204070,07560/2600/2/000,Archway Cafe,Restaurant/Cafe/Canteen,1,Arch 7,Lower Bristol Road,Westmoreland,Bath,BA2 1EP,4,fhrs_4_en-gb,2019/01/23,5,5,10,"(51.380767, -2.391094)",51.380767,-2.391094,false,28,482,11,1,92
205685,02560/0015/0/000,Pizzarella,Takeaway/sandwich shop,7844,15 Chelsea Road,Newbridge,Bath,Bath And North East Somerset,BA1 3DU,4,fhrs_4_en-gb,2018/07/05,5,5,10,"(51.385117, -2.38899)",51.385117,-2.38899,false,29,325,8,1,15
939224,17/00008/MIXED,Budgens (Texaco SS),Retailers - other,4613,Texaco Service Station,Bristol Road,Farrington Gurney,Bristol,BS39 6TG,3,fhrs_3_en-gb,2019/05/07,10,10,10,"(51.299545, -2.53418)",51.299545,-2.53418,false,3,131,23,1,43
205527,15674/0042/0/000,Grange Hotel,Hotel/bed & breakfast/guest house,7842,The Grange Hotel,42 Bath Road,Keynsham,Bristol,BS31 1SN,5,fhrs_5_en-gb,2018/07/04,5,5,5,"(51.412183, -2.489597)",51.412183,-2.489597,false,16,157,3,1,45
1132249,19/00108/MIXED,Cheong Sing Chinese Takeaway,Restaurant/Cafe/Canteen,1,Cheong Sing,26 Moorland Road,Oldfield Park,Bath,BA2 3PW,1,fhrs_1_en-gb,2019/04/15,10,10,20,"(51.377857208252, -2.3791429996491)",51.377857208252,-2.3791429996491,false,31,346,14,1,63
955193,17/00097/FOOD,Welton Cake Company,Other catering premises,7841,,,,,BA3 ,0,fhrs_exempt_en-gb,,,,,,,,false,,,,,
666582,12/00267/FOOD,The Full Spoon,Other catering premises,7841,Codrington Cottage,Church Lane,Stanton Drew,Bristol,BS39 4EW,5,fhrs_5_en-gb,2017/08/02,5,5,5,"(51.366374, -2.579273)",51.366374,-2.579273,false,5,101,20,1,34
850189,16/00053/MIXED,The Ram,Pub/bar/nightclub,7843,20 Claverton Buildings,Widcombe,Bath,Bath And North East Somerset,BA2 4LD,5,fhrs_5_en-gb,2016/01/27,5,5,0,"(51.376684, -2.354781)",51.376684,-2.354781,false,33,572,12,1,111
205385,10/00325/MIXED,The Connies Tea Room,Restaurant/Cafe/Canteen,1,The Connies,The Square,Timsbury,Bath,BA2 0HY,5,fhrs_5_en-gb,2019/05/20,5,5,5,"(51.326651, -2.4762299)",51.326651,-2.4762299,false,14,461,16,1,87
205151,11/00113/MIXED,School Of Management Servery,School/college/university,7845,Block 8w,University Of Bath Campus,Claverton Down,Bath,BA2 7BT,5,fhrs_5_en-gb,2014/10/01,0,0,5,"(51.38045, -2.330685)",51.38045,-2.330685,false,22,580,12,1,29
